query,article_id,article_title,neural_score,rank,is_correct
Article 19 restrictions,33,"33. Power of Parliament to modify the rights conferred by this Part in their application etc Parliament may, by law, determine to what extent any of the rights conferred by this Part shall, in their application to,",-0.28856357421875,15,0
Article 19 restrictions,349,"349. Special procedure for enactment of certain laws relating to language During the period of fifteen years from the commencement of this Constitution, no Bill or amendment making provision for the language to be used for any of the purposes mentioned in clause ( 1 ) of Article 348 shall be introduced or moved in either House of Parliament without the previous sanction of the President, and the President shall not give his sanction to the introduction of any such Bill or the moving of any such amendment except after he has taken into consideration the recommendations of the Commission constituted under clause ( 1 ) of Article 344 and the report of the Committee constituted under clause ( 4 ) of that article CHAPTER IV SPECIAL DIRECTIVES",-0.29572535400390626,16,0
Article 19 restrictions,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-0.29869920043945314,17,0
Article 19 restrictions,303,303. Restrictions on the legislative powers of the Union and of the States with regard to trade and commerce,-0.310657373046875,18,0
Article 19 restrictions,243Z,243Z. C Part not to apply to certain areas,-0.3203885681152344,19,0
Article 19 restrictions,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",-0.35081225585937503,20,0
Article 19 restrictions,286,286. Restrictions as to imposition of tax on the sale or purchase of goods,-0.3616373046875,21,0
Article 19 restrictions,367,367. Interpretation,-0.37396485900878906,22,0
Article 19 restrictions,197,197. Restriction on powers of Legislative Council as to Bills other than Money Bills,-0.3988980468750001,23,0
Article 19 restrictions,102,102. Disqualification s for membership,-0.4197188232421875,24,0
Article 19 restrictions,364,364. Special provisions as to major ports and aerodromes,-0.42618205566406253,25,0
Article 19 restrictions,117,117. Special provisions as to financial Bills,-0.47080056762695316,26,0
Article 19 restrictions,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5468697998046875,27,0
Article 19 restrictions,243M,243M. Part not to apply to certain areas,-0.6158373443603516,28,0
Article 19 restrictions,368,368. Power of Parliament to amend the Constitution and procedure therefor,-0.7965117492675782,29,0
Article 19 restrictions,360,360. Provisions as to financial emergency,-0.970025244140625,30,0
Article 19 restrictions,370,370. Temporary provisions with respect to the State of Jammu and Kashmir,-1.0427809509277344,31,0
Article 19 restrictions,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-1.0705297485351564,32,0
Article 19 restrictions,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-1.1653046630859376,33,0
Article 19 restrictions,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-1.2298275390625,34,0
Article 19 restrictions,31C,"31C. Saving of laws giving effect to certain directive principles Notwithstanding anything contained in Article 13, no law giving effect to the policy of the State towards securing all or any of the principles laid down in Part IV shall be deemed to be void on the ground that it is inconsistent with, or takes away or abridges any of the rights conferred by Article 14 or Article 19 and no law containing a declaration that it is for giving effect to such policy shall be called in question in any court on the ground that it does not give effect to such policy: Provided that where such law is made by the Legislature of a State, the provisions of this Article shall not apply thereto unless such law, having been reserved for the consideration of the President, has received his assent Right to Constitutional Remedies",-1.3447015625,35,0
Article 19 restrictions,207,207. Special provisions as to financial Bills,-1.6708316528320313,36,0
Article 19 restrictions,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-1.9201498046875,37,0
Article 19 restrictions,358,358. Suspension of provisions of Article 19 during emergencies,-2.13944140625,38,0
Article 19 restrictions,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-2.306694482421875,39,0
Article 19 restrictions,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.8887662719726563,40,0
Article 356 explanation,356,356. Provisions in case of failure of constitutional machinery in State,0.030192187499999967,1,1
Article 356 explanation,36,"36. Definition In this Part, unless the context otherwise requires, the State has the same meaning as in Part III",-0.037265429687500004,2,0
Article 356 explanation,226,226. A Constitutional validity of Central laws not to be considered in proceedings under Article 226 Omitted,-0.04254625625610352,3,0
Article 356 explanation,264,"264. Interpretation In this Part, Finance Commission means a Finance Commission constituted under Article 280",-0.04302302703857422,4,0
Article 356 explanation,329,329. A Special provision as to elections to Parliament in the case of Prime Minister and Speaker Omitted PART XVI SPECIAL PROVISIONS RELATING TO CERTAIN CLASSES,-0.06174742126464844,5,0
Article 356 explanation,306,"306. Power of certain States in Part B of the First Schedule to impose restrictions on trade and commerce Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-0.06648123168945314,6,0
Article 356 explanation,278,"278. Agreement with States in Part B of the First Schedule with regard to certain financial matters Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule",-0.07066730651855468,7,0
Article 356 explanation,394,"394. Commencement This article and Articles 5, 6, 7, 8, 9, 60, 324, 366, 367, 379, 380, 388, 391, 392 and 393 shall come into force at once, and the remaining provisions of this Constitution shall come into force on the twenty sixth day of January, 1950 , which day is referred to in this Constitution as the commencement of this Constitution",-0.13074989013671875,8,0
Article 356 explanation,373,"373. Power of President to make order in respect of persons under preventive detention in certain cases Until provision is made by Parliament under clause ( 7 ) of Article 22, or until the expiration of one year from the commencement of this Constitution, whichever is earlier, the said article shall have effect as if for any reference to Parliament in clauses ( 4 ) and ( 7 ) thereof there were substituted a reference to the Parliament in those clauses there were substituted a reference to an order made by the President",-0.2073569580078125,9,0
Article 356 explanation,147,"147. Interpretation In this Chapter and in Chapter V of Part VI references to any substantial question of law as to the interpretation of this Constitution shall be construed as including references to any substantial question of law as to the interpretation of the Government of India Act, 1935 (including any enactment amending or supplementing that Act), or of any Order in Council or order made thereunder, or of the Indian Independence Act, 1947 , or of any order made thereunder CHAPTER V COMPTROLLER AND AUDITOR GENERAL OF INDIA",-0.21188475036621096,10,0
Article 356 explanation,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-0.21902889404296877,11,0
Article 356 explanation,31B,"31B. Validation of certain Acts and Regulations Without prejudice to the generality of the provisions contained in Article 31A, none of the Acts and Regulations specified in the Ninth Schedule nor any of the provisions thereof shall be deemed to be void, or ever to have become void, on the ground that such Act, Regulation or provision is inconsistent with, or takes away or abridges any of the rights conferred by, any provisions of this Part, and notwithstanding any judgment, decree or order of any court or tribunal to the contrary, each of the said Acts and Regulations shall, subject to the power of any competent Legislature to repeal or amend it, continue in force",-0.26525560302734374,12,0
Article 356 explanation,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-0.29779893188476564,13,0
Article 356 explanation,134A,"134A. Certificate for appeal to the Supreme Court Every High Court, passing or making a judgment, decree, final order, or sentence, referred to in clause ( 1 ) of Article 132 or clause ( 1 ) of Article 133, or clause ( 1 ) of Article 134",-0.302504638671875,14,0
Article 356 explanation,296,"296. Property accruing by escheat or lapse or as bona vacantia Subject as hereinafter provided any property in the territory of India which, if this Constitution had not come into operation, would have accrued to His Majesty or, as the case may be, to the Ruler of an Indian State by escheat or lapse, or as bona vacantia for want of a rightful owner, shall, if it is property situate in a State, vest in such State, and shall, in any other case, vest in the Union: Provided that any property which at the date when it wouldhave so accrued to His Majesty or to the Ruler of an Indian State was in the possession or under the control of the Government of India or the Government of a State shall, according as the purposes for which it was then used or held were purposes of the Union or a State, vest in the Union or in that State Explanation In the article, the expressions Ruler and Indian State have the same meanings as in Article 363",-0.37073298950195316,15,0
Article 356 explanation,367,367. Interpretation,-0.37209947204589844,16,0
Article 356 explanation,372,372. A Power of the President to adapt laws,-0.3738752136230469,17,0
Article 356 explanation,392,392. Power of the President to remove difficulties,-0.39204060974121097,18,0
Article 356 explanation,336,336. Special provision for Anglo Indian community in certain services,-0.4120103820800781,19,0
Article 356 explanation,361,361. A Protection of publication of proceedings of Parliament and State Legislature,-0.42004909667968754,20,0
Article 356 explanation,371C,371C. Special provision with respect to the State of Manipur,-0.4206787628173828,21,0
Article 356 explanation,364,364. Special provisions as to major ports and aerodromes,-0.4315779449462891,22,0
Article 356 explanation,191,191. Disqualifications for membership,-0.48074714965820314,23,0
Article 356 explanation,35,"35. Legislation to give effect to the provisions of this Part Notwithstanding anything in this Constitution,",-0.48262351074218757,24,0
Article 356 explanation,312,312. All India Services,-0.5073278045654297,25,0
Article 356 explanation,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5540528747558594,26,0
Article 356 explanation,376,376. Provisions as to Judges of High Courts,-0.5585008361816407,27,0
Article 356 explanation,358,358. Suspension of provisions of Article 19 during emergencies,-0.6091218109130859,28,0
Article 356 explanation,368,368. Power of Parliament to amend the Constitution and procedure therefor,-0.8004618682861329,29,0
Article 356 explanation,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-0.8245351806640625,30,0
Article 356 explanation,352,352. Proclamation of Emergency,-1.0018747314453127,31,0
Article 356 explanation,360,360. Provisions as to financial emergency,-1.0039874938964843,32,0
Article 356 explanation,370,370. Temporary provisions with respect to the State of Jammu and Kashmir,-1.0414953979492187,33,0
Article 356 explanation,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-1.0733449951171876,34,0
Article 356 explanation,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-1.1665558837890626,35,0
Article 356 explanation,372,372. Continuance in force of existing laws and their adaptation,-1.1745875122070313,36,0
Article 356 explanation,371A,371A. Special provision with respect to the State of Nagaland,-2.550183142089844,37,0
Article 356 explanation,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-2.7583990234375,38,0
Article 356 explanation,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.8869123291015626,39,0
Article 356 explanation,357,357. Exercise of legislative powers under Proclamation issued under Article 356,-3.2959070312499996,40,0
Explain Article 14,14,"14. Equality before law The State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",1.83670546875,1,1
Explain Article 14,16,16. Equality of opportunity in matters of public employment,0.4614462768554687,2,0
Explain Article 14,314,"314. Provision for protection of existing officers of certain services Rep by the Constitution (Twenty eight Amendment) Act, 1972 , Section 3 (w e f 29 08 1972 ) CHAPTER II PUBLIC SERVICE COMMISSION",0.1535880859375,3,0
Explain Article 14,22,22. Protection against arrest and detention in certain cases,0.03175474853515625,4,0
Explain Article 14,1,1. The territories of the States; the Union territories specified in the First Schedule; and such other territories as may be acquired,-0.04587523803710938,5,0
Explain Article 14,19,19. Protection of certain rights regarding freedom of speech etc,-0.08175932617187498,6,0
Explain Article 14,307,"307. Appointment of authority for carrying out the purposes of Articles 301 to 304 Parliament may by law appoint such authority as it considers appropriate for carrying out the purposes of Articles 301, 302, 303 and 304, and confer on the authority so appointed such powers and such duties as it thinks necessary PART XIV SERVICES UNDER THE UNION AND THE STATES CHAPTER I SERVICES",-0.106803466796875,7,0
Explain Article 14,147,"147. Interpretation In this Chapter and in Chapter V of Part VI references to any substantial question of law as to the interpretation of this Constitution shall be construed as including references to any substantial question of law as to the interpretation of the Government of India Act, 1935 (including any enactment amending or supplementing that Act), or of any Order in Council or order made thereunder, or of the Indian Independence Act, 1947 , or of any order made thereunder CHAPTER V COMPTROLLER AND AUDITOR GENERAL OF INDIA",-0.15391088867187502,8,0
Explain Article 14,24,"24. Prohibition of employment of children in factories, etc No child below the age of fourteen years shall be employed to work in any factory or mine or engaged in any other hazardous employment Provided that nothing in this sub clause shall authorise the detention of any person beyond the maximum period prescribed by any law made by Parliament under sub clause (b) of clause ( 7 ); or such person is detained in accordance with the provisions of any law made by Parliament under sub clauses (a) and (b) of clause ( 7 )",-0.191218603515625,9,0
Explain Article 14,305,"305. Saving of existing laws and laws providing for State monopolies Nothing in Articles 301 and 303 shall affect the provisions of any existing law except in so far as the President may be order otherwise direct; and nothing in Article 301 shall affect the operation of any law made before the commencement of the Constitution (Fourth Amendment) Act, 1955 , in so far as it relates to, or prevent Parliament or the Legislature of a State from making any law relating to, any such matter as is referred to in sub clause (ii) of clause ( 6 ) of Article 19",-0.21899837646484377,10,0
Explain Article 14,4,"4. Laws made under Articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters",-0.2912490966796875,11,0
Explain Article 14,349,"349. Special procedure for enactment of certain laws relating to language During the period of fifteen years from the commencement of this Constitution, no Bill or amendment making provision for the language to be used for any of the purposes mentioned in clause ( 1 ) of Article 348 shall be introduced or moved in either House of Parliament without the previous sanction of the President, and the President shall not give his sanction to the introduction of any such Bill or the moving of any such amendment except after he has taken into consideration the recommendations of the Commission constituted under clause ( 1 ) of Article 344 and the report of the Committee constituted under clause ( 4 ) of that article CHAPTER IV SPECIAL DIRECTIVES",-0.2966008270263672,12,0
Explain Article 14,367,367. Interpretation,-0.3725038299560547,13,0
Explain Article 14,274,274. Prior recommendation of President required to Bills affecting taxation in which States are interested,-0.3952665283203125,14,0
Explain Article 14,371C,371C. Special provision with respect to the State of Manipur,-0.4100109619140625,15,0
Explain Article 14,364,364. Special provisions as to major ports and aerodromes,-0.42732646484375003,16,0
Explain Article 14,13,13. Laws inconsistent with or in derogation of the fundamental rights,-0.43867034912109376,17,0
Explain Article 14,241,241. High Courts for Union territories,-0.4436567138671875,18,0
Explain Article 14,191,191. Disqualifications for membership,-0.4772643310546875,19,0
Explain Article 14,35,"35. Legislation to give effect to the provisions of this Part Notwithstanding anything in this Constitution,",-0.4907640747070313,20,0
Explain Article 14,3,"3. Formation of new States and alteration of areas, boundaries or names of existing States: Parliament may by law",-0.503557568359375,21,0
Explain Article 14,61,61. Procedure for impeachment of the President,-0.5047259277343751,22,0
Explain Article 14,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5526605102539063,23,0
Explain Article 14,115,"115. Supplementary, additional or excess grants",-0.5545766235351562,24,0
Explain Article 14,358,358. Suspension of provisions of Article 19 during emergencies,-0.6093793029785156,25,0
Explain Article 14,110,110. Definition of Money Bill,-0.7837989318847657,26,0
Explain Article 14,368,368. Power of Parliament to amend the Constitution and procedure therefor,-0.7909766235351563,27,0
Explain Article 14,323,"323. A Administrative tribunals Parliament may, by law, provide for the adjudication or trial by administrative tribunals of disputes and complaints with respect to recruitment and conditions of service of persons appointed to public services and posts in connection with the affairs of the Union or of any State or of any local or other authority within the territory of India or under the control of the Government of India or of any corporation owned or controlled by the Government",-0.7978975708007813,28,0
Explain Article 14,112,112. Annual financial statement,-0.8293090454101563,29,0
Explain Article 14,244A,244A. Formation of an autonomous State comprising certain tribal areas in Assam and creation of local Legislature or Council of Ministers or both therefor,-0.8787608642578125,30,0
Explain Article 14,360,360. Provisions as to financial emergency,-0.9978267578125,31,0
Explain Article 14,352,352. Proclamation of Emergency,-1.0011575683593752,32,0
Explain Article 14,31C,"31C. Saving of laws giving effect to certain directive principles Notwithstanding anything contained in Article 13, no law giving effect to the policy of the State towards securing all or any of the principles laid down in Part IV shall be deemed to be void on the ground that it is inconsistent with, or takes away or abridges any of the rights conferred by Article 14 or Article 19 and no law containing a declaration that it is for giving effect to such policy shall be called in question in any court on the ground that it does not give effect to such policy: Provided that where such law is made by the Legislature of a State, the provisions of this Article shall not apply thereto unless such law, having been reserved for the consideration of the President, has received his assent Right to Constitutional Remedies",-1.026586328125,33,0
Explain Article 14,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-1.05863046875,34,0
Explain Article 14,372,372. Continuance in force of existing laws and their adaptation,-1.1639139892578125,35,0
Explain Article 14,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-1.85728359375,36,0
Explain Article 14,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-2.735724462890625,37,0
Explain Article 14,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.86535166015625,38,0
Explain Article 14,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-3.5151478515625003,39,0
Explain Article 14,145,"145. Rules of Court, etc",-3.547836767578125,40,0
reservation,22,22. Protection against arrest and detention in certain cases,0.538705126953125,1,0
reservation,334,"334. Reservation of seats and special representation to cease after forty years Notwithstanding anything in the foregoing provisions of this Part, the provisions of Constitution relating to",0.40992265624999996,2,0
reservation,29,29. Protection of interests of minorities,0.33578798217773437,3,0
reservation,243T,243T. Reservation of seats,0.13953749999999998,4,0
reservation,332,332. Reservation of seats for Scheduled Castes and Scheduled Tribes in the Legislative Assemblies of the States,0.10815937499999995,5,0
reservation,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",0.08979576873779294,6,0
reservation,238,"238. Omitted by the Constitution 7 th Amendment Act, 1956 PART VIII THE UNION TERRITORIES",-0.03441649017333984,7,0
reservation,257,257. A Assistance to States by deployment of armed forces or other forces of the Union Omitted,-0.03677697906494141,8,0
reservation,242,"242. Coorg Rep by the Constitution (Seventh Amendment) Act, 1956 , Section 29 and Schedule PART IX THE PANCHAYATS",-0.045099268150329594,9,0
reservation,291,"291. Privy purse sums of Rulers Rep by the Constitution (Twenty sixth Amendment) Act, 1971 , Section 2 CHAPTER II BORROWING",-0.04819578094482422,10,0
reservation,1,1. The territories of the States; the Union territories specified in the First Schedule; and such other territories as may be acquired,-0.05209319458007813,11,0
reservation,329,329. A Special provision as to elections to Parliament in the case of Prime Minister and Speaker Omitted PART XVI SPECIAL PROVISIONS RELATING TO CERTAIN CLASSES,-0.06358276748657227,12,0
reservation,314,"314. Provision for protection of existing officers of certain services Rep by the Constitution (Twenty eight Amendment) Act, 1972 , Section 3 (w e f 29 08 1972 ) CHAPTER II PUBLIC SERVICE COMMISSION",-0.07790586395263673,13,0
reservation,244,244. Administration of Scheduled Areas and Tribal Areas,-0.10234197082519532,14,0
reservation,49,"49. Protection of monuments and places and objects of national importance It shall be the obligation of the State to protect every monument or place or object of artistic or historic interests, declared by or under law made by Parliament to be of national importance, from spoliation, disfigurement, destruction, removal, disposal or export, as the case may be",-0.14227957153320314,15,0
reservation,335,"335. Claims of Scheduled Castes and Scheduled Tribes to services and posts The claims of the members of the Scheduled Castes and the Scheduled Tribes shall be taken into consideration, consistently with the maintenance of efficiency of administration, in the making of appointments to services and posts in connection with the affairs of the Union or of a State",-0.14356696548461914,16,0
reservation,243D,243D. Reservation of seats,-0.14479062500000006,17,0
reservation,330,330. Reservation of seats for Scheduled Castes and Scheduled Tribes in the House of the People,-0.19032265625,18,0
reservation,136,136. Special leave to appeal by the Supreme Court,-0.20131608276367188,19,0
reservation,201,"201. Bill reserved for consideration When a Bill is reserved by a Governor for the consideration of the President, the President shall declare either that he assents to the Bill or that he withholds assent therefrom: Provided that, where the Bill is not a Money Bill, the President may direct the Governor to return the Bill to the House or, as the case may be, the Houses of the Legislature of the State together with such a message as it mentioned in the first proviso to Article 200 and, when a Bill is so returned, the House or Houses shall reconsider it accordingly within a period of six months from the date of receipt of such message and, if it is again passed by the House or Houses with or without amendment, it shall be presented again to the President for his consideration Procedure in Financial Matters",-0.21897812500000002,20,0
reservation,243O,243O. Bar to interference by courts in electoral matters Notwithstanding anything in this Constitution,-0.22381758270263674,21,0
reservation,243Z,"243Z. G Bar to interference by courts in electoral matters Notwithstanding anything in this Constitution,",-0.23026758422851565,22,0
reservation,336,336. Special provision for Anglo Indian community in certain services,-0.2449380859375,23,0
reservation,297,297. Things of value within territorial waters or continental shelf and resources of the exclusive economic zone to vest in the Union,-0.27703002929687504,24,0
reservation,341,341. Scheduled Castes,-0.2973596862792969,25,0
reservation,339,339. Control of the Union over the administration of Scheduled Areas and the welfare of Scheduled Tribes,-0.30805560302734375,26,0
reservation,31A,"31A. Saving of laws providing for acquisition of estates, etc ( 1 ) Notwithstanding anything contained in Article 13, no law providing for",-0.31853084716796876,27,0
reservation,243Z,243Z. C Part not to apply to certain areas,-0.31968857116699223,28,0
reservation,342,342. Scheduled Tribes,-0.3318959167480469,29,0
reservation,338,"338. Special Officer for Scheduled Castes, Scheduled Tribes etc",-0.3476743988037109,30,0
reservation,296,"296. Property accruing by escheat or lapse or as bona vacantia Subject as hereinafter provided any property in the territory of India which, if this Constitution had not come into operation, would have accrued to His Majesty or, as the case may be, to the Ruler of an Indian State by escheat or lapse, or as bona vacantia for want of a rightful owner, shall, if it is property situate in a State, vest in such State, and shall, in any other case, vest in the Union: Provided that any property which at the date when it wouldhave so accrued to His Majesty or to the Ruler of an Indian State was in the possession or under the control of the Government of India or the Government of a State shall, according as the purposes for which it was then used or held were purposes of the Union or a State, vest in the Union or in that State Explanation In the article, the expressions Ruler and Indian State have the same meanings as in Article 363",-0.37208911437988285,31,0
reservation,364,364. Special provisions as to major ports and aerodromes,-0.43147876281738284,32,0
reservation,243Q,243Q. Constitution of Municipalities,-0.48296389923095706,33,0
reservation,310,310. Tenure of office of persons serving the Union or a State,-0.5090318878173828,34,0
reservation,243M,243M. Part not to apply to certain areas,-0.6087935058593751,35,0
reservation,352,352. Proclamation of Emergency,-1.006978796386719,36,0
reservation,359,359. Suspension of the enforcement of the rights conferred by Part III during emergencies,-1.0765989318847657,37,0
reservation,371F,"371F. Special provisions with respect to the State of Sikkim Notwithstanding anything in this Constitution,",-2.3289875732421876,38,0
reservation,371A,371A. Special provision with respect to the State of Nagaland,-2.5418747314453127,39,0
reservation,366,"366. Definition In this Constitution, unless the context otherwise requires, the following expressions have l, the meanings hereby respectively assigned to them, that is to say",-2.7585973876953127,40,0
jobs equality,16,16. Equality of opportunity in matters of public employment,1.50442265625,1,1
jobs equality,14,"14. Equality before law The State shall not deny to any person equality before the law or the equal protection of the laws within the territory of India Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",1.4198811279296875,2,0
jobs equality,19,19. Protection of certain rights regarding freedom of speech etc,0.37523377685546877,3,0
jobs equality,23,23. Prohibition of traffic in human beings and forced labour,0.3049303756713867,4,0
jobs equality,30,30. Right of minorities to establish and administer educational institutions,0.1718801418304443,5,0
jobs equality,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",0.09118527221679684,6,0
jobs equality,42,42. Provision for just and humane conditions of work and maternity relief The State shall make provision for securing just and humane conditions of work and for maternity relief,-0.06124036865234375,7,0
jobs equality,43,"43. A Participation of workers in management of industries The State shall take steps, by suitable legislation or in any other way, to secure the participation of workers in the management of undertakings, establishments or other organisations engaged in any industry",-0.10297576599121094,8,0
jobs equality,41,"41. Right to work, to education and to public assistance in certain cases The State shall, within the limits of its economic capacity and development, make effective provision for securing the right to work, to education and to public assistance in cases of unemployment, old age, sickness and disablement, and in other cases of undeserved want",-0.13354497680664063,9,0
jobs equality,335,"335. Claims of Scheduled Castes and Scheduled Tribes to services and posts The claims of the members of the Scheduled Castes and the Scheduled Tribes shall be taken into consideration, consistently with the maintenance of efficiency of administration, in the making of appointments to services and posts in connection with the affairs of the Union or of a State",-0.14324414672851563,10,0
jobs equality,39A,39. A Equal justice and free legal aid,-0.1500024627685547,11,0
jobs equality,46,"46. Promotion of educational and economic interests of Scheduled Castes, Scheduled Tribes and other weaker sections The State shall promote with special care the educational and economic interests of the weaker sections of the people, and, in particular, of the Scheduled Castes and the Scheduled Tribes, and shall protect them from social injustice and all forms of exploitation",-0.1500569549560547,12,0
jobs equality,43,"43. Living wage, etc, for workers The State shall endeavour to secure, by suitable legislation or economic organisation or in any other way, to all workers, agricultural, industrial or otherwise, work, a living wage, conditions of work ensuring a decent standard of life and full enjoyment of leisure and social and cultural opportunities and, in particular, the State shall endeavour to promote cottage industries on an individual or co operative basis in rural areas",-0.1816000244140625,13,0
jobs equality,325,"325. No person to be ineligible for inclusion in, or to claim to be included in a special, electoral roll on grounds of religion, race, caste or sex There shall be one general electoral roll for every territorial constituency for election to either House of Parliament or to the House or either House of the Legislature of a State and no person shall be ineligible for inclusion in any such roll or claim to be included in any special electoral roll for any such constituency on grounds only of religion, race, caste, sex or any of them",-0.21194714965820313,14,0
jobs equality,38,38. State to secure a social order for the promotion of welfare of the people,-0.23818366088867188,15,0
jobs equality,303,303. Restrictions on the legislative powers of the Union and of the States with regard to trade and commerce,-0.34436976013183596,16,0
jobs equality,98,98. Secretariat of Parliament,-0.35269060516357426,17,0
jobs equality,39,"39. Certain principles of policy to be followed by the State: The State shall, in particular, direct its policy towards securing",-0.37397290039062503,18,0
jobs equality,309,"309. Recruitment and conditions of service of persons serving the Union or a State Subject to the provisions of this Constitution, Acts of the appropriate Legislature may regulate the recruitment, and conditions of service of persons appointed, to public services and posts in connection with the affairs of the Union or of any State: Provided that it shall be competent for the President or such person as he may direct in the case of services and posts in connection with the affairs of the Union, and for the Governor of a State or such person as he may direct in the case of services and posts in connection with the affairs of the State, to make rules regulating the recruitment, and the conditions of service of persons appointed, to such services and posts until provision in that behalf is made by or under an Act of the appropriate Legislature under this article, and any rules so made shall have effect subject to the provisions of any such Act",-0.3782106414794922,19,0
jobs equality,336,336. Special provision for Anglo Indian community in certain services,-0.41566295471191406,20,0
jobs equality,340,340. Appointment of a Commission to investigate the conditions of backward classes,-0.43833243408203126,21,0
jobs equality,164,164. Other provisions as to Ministers,-0.4852119995117188,22,0
jobs equality,312,312. All India Services,-0.5069253540039063,23,0
jobs equality,369,"369. Temporary power to Parliament to make laws with respect to certain matters in the State List as if they were matters in the Concurrent List Notwithstanding anything in this Constitution, Parliament shall, during a period of five years from the commencement of this constitution, have power to make laws with respect to the following matters as if they were enumerated in the Concurrent List, namely:",-0.5561557266235352,24,0
jobs equality,376,376. Provisions as to Judges of High Courts,-0.5619135597229005,25,0
jobs equality,233,"233. A Validation of appointments of, and judgments, etc, delivered by, certain district judges Notwithstanding any judgment, decree or order of any court,",-0.5714486434936523,26,0
jobs equality,332,332. Reservation of seats for Scheduled Castes and Scheduled Tribes in the Legislative Assemblies of the States,-0.5848154308319092,27,0
jobs equality,270,270. Taxes levied and collected by the Union and distributed between the Union and the States,-0.6288794326782227,28,0
jobs equality,276,"276. Taxes on professions, trades, callings and employments",-0.629775765991211,29,0
jobs equality,243T,243T. Reservation of seats,-0.6949332489013672,30,0
jobs equality,330,330. Reservation of seats for Scheduled Castes and Scheduled Tribes in the House of the People,-0.698966283416748,31,0
jobs equality,311,"311. Dismissal, removal or reduction in rank of persons employed in civil capacities under the Union or a State",-0.7070519149780273,32,0
jobs equality,374,"374. Provisions as to Judges of the Federal Court and proceedings pending in the Federal Court or before His Majesty in Council ( 1 ) The Judges of the Federal Court holding office immediately before the commencement of this Constitution shall, unless they have elected otherwise, become on such commencement the Judges of the Supreme Court and shall thereupon be entitled to such salaries and allowances and to such rights in respect of leave of absence and pension as are provided for under Article 125 in respect of the Judges of the Supreme Court",-0.8698795837402344,33,0
